Month,Region,Category,Total_Sales_Amount,Total_Qty_Sold,Avg_Unit_Cost,Avg_Unit_Price,Avg_Discount_Sales,Num_Transactions,New_Customers,Returning_Customers,Online_Txn,Retail_Txn,Inventory_Level,Units_Sold_Online,Units_Ordered,Demand_Forecast,Avg_Price,Avg_Discount_Inv,Weather_Mode,Holiday_Days,Competitor_Pricing,Seasonality,COGS,Gross_Profit,Profit_Margin_Pct,Avg_Revenue_Per_Txn,Transport_Cost_Est,Net_Profit,Net_Profit_Margin,Spot_Sales_Ratio,Online_Sales_Ratio,Price_vs_Competitor,Fulfillment_Rate,Inventory_Coverage,Year,MonthNum,Quarter,Recommended_Price,Recommended_Order_Qty,Sales_Growth_MoM,Profit_Growth_MoM
2022-06-01,North,Electronics,1987972.18,196,8715.77,11847.046666666667,0.11966666666666666,3,0,3,0,3,187.0,302,393,342.0,11142.46,0.1089,Windy,0,10546.24,Summer,26147.31,1961824.8699999999,98.68472455182949,662657.3933333333,522.9462000000001,1961301.9238,98.65841904286609,1.0,0.0,1300.8066666666673,0.8830409356725146,28.622448979591837,2022,6,2,14526.283333333335,393.0,-39.99575503264652,-40.200736079671294
2022-07-01,North,Electronics,2821568.19,278,8153.063333333333,11309.033333333333,0.11726666666666667,3,2,1,1,2,280.0,304,349,304.0,17455.52,0.1794,Windy,0,16510.62,Autumn,24459.19,2797109.0,99.1331348968745,940522.73,489.18379999999996,2796619.8162,99.11579759481197,0.6666666666666666,0.3333333333333333,-5201.586666666666,1.0,30.215827338129493,2022,7,3,13588.438888888888,350.0,41.93197562754627,42.58996956376715
2022-08-01,North,Electronics,1737071.47,239,5589.77,8261.59,0.13976666666666668,3,2,1,1,2,265.0,200,267,233.0,10711.37,0.1195,Cloudy,1,10522.26,Autumn,16769.31,1720302.16,99.03462175911507,579023.8233333334,335.38620000000003,1719966.7737999998,99.01531419429736,0.6666666666666666,0.3333333333333333,-2260.67,0.8583690987124464,33.26359832635983,2022,8,3,9316.283333333335,268.0,-38.435956424643415,-38.498369930845236
2022-09-01,North,Electronics,1575532.19,205,6502.803333333333,8916.436666666666,0.12913333333333332,3,2,1,0,3,257.0,180,274,239.0,5277.68,0.1463,Sunny,0,4842.43,Autumn,19508.41,1556023.78,98.76178918312041,525177.3966666666,390.1682,1555633.6118,98.73702496678281,1.0,0.0,4074.006666666666,0.7531380753138075,37.609756097560975,2022,9,3,10838.005555555555,275.0,-9.299518343940106,-9.55443817306605
2022-10-01,North,Electronics,884657.01,133,4876.865,7137.764999999999,0.06915,2,2,0,1,1,289.0,328,370,322.0,4768.99,0.1189,Sunny,1,4930.28,Winter,9753.73,874903.28,98.89745631473605,442328.505,195.0746,874708.2054,98.87540544103075,0.5,0.5,2207.4849999999997,1.0,65.18796992481202,2022,10,4,8128.108333333334,370.0,-43.850273855718555,-43.77157971099066
2022-11-01,North,Electronics,2823092.54,326,6061.063333333334,8937.066666666666,0.0862,3,1,2,0,3,375.0,310,420,366.0,4127.09,0.0666,Cloudy,1,4427.47,Winter,18183.190000000002,2804909.35,99.3559123641055,941030.8466666667,363.66380000000004,2804545.6862,99.3430306113876,1.0,0.0,4509.596666666665,0.8469945355191257,34.509202453987726,2022,11,4,10101.772222222224,421.0,219.11718418418457,220.62642934937307
2022-12-01,North,Electronics,3289923.94,365,7810.95,11248.693333333335,0.14156666666666665,3,0,3,0,3,320.0,290,417,363.0,16276.25,0.0416,Cloudy,1,16067.17,Winter,23432.85,3266491.09,99.28773885271038,1096641.3133333332,468.657,3266022.4329999997,99.27349362976457,1.0,0.0,-4818.476666666666,0.7988980716253443,26.3013698630137,2022,12,4,13018.25,417.0,16.5361706492271,16.454599012978633
2023-01-01,North,Electronics,2790632.1100000003,218,10085.566666666668,13754.523333333333,0.08546666666666668,3,2,1,2,1,290.0,187,285,248.0,7527.47,0.1068,Cloudy,1,7620.49,Spring,30256.700000000004,2760375.41,98.91577611066762,930210.7033333335,605.1340000000001,2759770.276,98.89409163288097,0.3333333333333333,0.6666666666666666,6134.033333333333,0.7540322580645161,39.908256880733944,2023,1,1,16809.27777777778,285.0,-15.17639432114043,-15.500571946010256
2023-02-01,North,Electronics,1367833.2,131,8604.895,12475.09,0.14315,2,0,2,1,1,301.0,199,302,263.0,9781.18,0.1078,Cloudy,0,8644.33,Spring,17209.79,1350623.41,98.74182100566063,683916.6,344.1958,1350279.2141999998,98.71665742577383,0.5,0.5,3830.76,0.7566539923954373,68.93129770992367,2023,2,1,14341.491666666669,302.0,-50.98482544157352,-51.072767688581344
2023-03-01,North,Electronics,871461.95,126,7021.360000000001,8976.24,0.1545,2,1,1,2,0,306.0,172,210,183.0,18123.64,0.0422,Cloudy,0,19893.51,Spring,14042.720000000001,857419.23,98.38860204969363,435730.975,280.85440000000006,857138.3756,98.35637409068751,0.0,1.0,-10917.269999999999,0.9398907103825137,72.85714285714285,2023,3,1,11702.266666666668,210.0,-36.28887279530867,-36.52139745720451
2023-04-01,North,Electronics,455056.17000000004,83,5297.28,7231.745000000001,0.13925,2,0,2,1,1,286.0,229,323,281.0,16479.42,0.1518,Windy,0,15348.27,Summer,10594.56,444461.61000000004,97.67181269072783,227528.08500000002,211.8912,444249.71880000003,97.62524894454239,0.5,0.5,-8116.525,0.8149466192170819,103.37349397590361,2023,4,2,8828.8,323.0,-47.78243961196469,-48.170595151684395
2023-05-01,North,Electronics,2017152.13,173,9088.36,12841.075,0.0854,2,1,1,0,2,271.0,268,386,336.0,15377.54,0.1961,Cloudy,0,15455.4,Summer,18176.72,1998975.41,99.09889196111351,1008576.065,363.5344,1998611.8756,99.08086980033578,1.0,0.0,-2614.324999999999,0.7976190476190477,46.994219653179194,2023,5,2,15147.266666666668,386.0,343.2754158678915,349.8847812438952
2023-06-01,North,Electronics,4379466.25,304,11574.4525,16094.04,0.11410000000000001,4,1,3,2,2,186.0,241,274,239.0,11663.68,0.1023,Sunny,0,11454.67,Summer,46297.81,4333168.44,98.94284354857172,1094866.5625,925.9562,4332242.4838000005,98.92170041954314,0.5,0.5,4639.370000000001,1.0,18.355263157894736,2023,6,2,19290.754166666666,275.0,117.11135143783133,116.76257089683433
2023-07-01,North,Electronics,1432834.3699999999,136,7646.5599999999995,10891.91,0.09185,2,1,1,0,2,445.0,238,343,299.0,4831.04,0.1889,Rainy,0,5318.65,Autumn,15293.119999999999,1417541.2499999998,98.9326665858804,716417.1849999999,305.8624,1417235.3875999998,98.91131991759801,1.0,0.0,5573.26,0.7959866220735786,98.16176470588236,2023,7,3,12744.266666666666,344.0,-67.2828995999227,-67.28633281955906
2023-08-01,North,Electronics,2173782.87,229,7755.18,10598.576666666666,0.08333333333333333,3,0,3,1,2,229.0,210,316,275.0,16544.41,0.1962,Cloudy,1,15410.95,Autumn,23265.54,2150517.33,98.92972107191184,724594.29,465.31080000000003,2150052.0192,98.90831549335007,0.6666666666666666,0.3333333333333333,-4812.373333333335,0.7636363636363637,30.0,2023,8,3,12925.300000000001,316.0,51.7120830930375,51.70747484939533
2023-09-01,North,Electronics,1838402.73,194,8767.01,11479.695,0.08560000000000001,2,1,1,2,0,299.0,286,365,318.0,13388.5,0.0821,Rainy,0,12101.75,Autumn,17534.02,1820868.71,99.04623618569147,919201.365,350.6804,1820518.0296,99.02716090940531,0.0,1.0,-622.0550000000003,0.89937106918239,46.23711340206185,2023,9,3,14611.683333333334,366.0,-15.428410290122496,-15.326791475613433
2023-10-01,North,Electronics,2323526.3600000003,299,6155.4175000000005,8840.985,0.12767499999999998,4,2,2,1,3,254.0,299,361,314.0,11249.72,0.054,Cloudy,1,9953.85,Winter,24621.670000000002,2298904.6900000004,98.94033179808642,580881.5900000001,492.43340000000006,2298412.2566000004,98.91913843404816,0.75,0.25,-1112.8649999999998,0.9522292993630573,25.484949832775918,2023,10,4,10259.029166666667,361.0,26.388321888534193,26.250452850774696
2023-11-01,North,Electronics,1958263.2000000002,280,5752.2266666666665,7954.91,0.09649999999999999,3,3,0,2,1,167.0,382,457,398.0,4100.18,0.1169,Rainy,1,4322.85,Winter,17256.68,1941006.5200000003,99.11877627072806,652754.4,345.1336,1940661.3864000002,99.10115179614263,0.3333333333333333,0.6666666666666666,3632.0599999999995,0.9597989949748744,17.892857142857142,2023,11,4,9587.044444444444,458.0,-15.720207280110222,-15.565130631926516
2023-12-01,North,Electronics,5701599.99,473,9992.6775,12940.1225,0.05855,4,1,3,2,2,283.0,393,535,466.0,5025.0,0.0401,Sunny,1,5476.41,Winter,39970.71,5661629.28,99.29895625666296,1425399.9975,799.4142,5660829.8658,99.28493538179622,0.5,0.5,7463.7125,0.8433476394849786,17.949260042283296,2023,12,4,16654.4625,536.0,191.15595850445436,191.69590869744937
2024-01-01,North,Electronics,901903.6,113,6866.514999999999,9430.6,0.15894999999999998,2,0,2,2,0,141.0,243,316,275.0,6838.86,0.0478,Cloudy,1,7124.49,Spring,13733.029999999999,888170.57,98.477328397403,450951.8,274.6606,887895.9094,98.44687496535107,0.0,1.0,2306.1100000000006,0.8836363636363637,37.43362831858407,2024,1,1,11444.191666666666,316.0,-84.18157005784617,-84.31509283180831
2024-02-01,North,Electronics,1610226.33,126,11590.185,14874.605,0.1352,2,1,1,1,1,238.0,224,273,238.0,12801.31,0.1895,Sunny,0,13354.51,Spring,23180.37,1587045.96,98.56042783749535,805113.165,463.6074,1586582.3525999999,98.53163639424525,0.5,0.5,1520.0949999999993,0.9411764705882353,56.666666666666664,2024,2,1,19316.975,274.0,78.53641231723658,78.69012975542826
2024-03-01,North,Electronics,1159749.1,122,7645.71,9748.54,0.0784,2,1,1,2,0,289.0,191,271,236.0,10289.69,0.0572,Cloudy,0,10538.72,Spring,15291.42,1144457.6800000002,98.68148895308477,579874.55,305.8284,1144151.8516000002,98.65511873214646,0.0,1.0,-790.1799999999985,0.809322033898305,71.06557377049181,2024,3,1,12742.85,271.0,-27.976019371140204,-27.885757097636322
2024-04-01,North,Electronics,1755872.02,198,7900.776666666666,10741.31,0.09163333333333333,3,0,3,1,2,261.0,170,249,217.0,18282.88,0.0447,Windy,0,19173.18,Summer,23702.329999999998,1732169.69,98.65011061569282,585290.6733333333,474.04659999999996,1731695.6434,98.62311282800668,0.6666666666666666,0.3333333333333333,-8431.87,0.783410138248848,39.54545454545455,2024,4,2,13167.96111111111,250.0,51.401024583679344,51.3519067402084
2024-05-01,North,Electronics,3072605.9800000004,252,10183.283333333335,13929.64,0.13543333333333332,3,0,3,2,1,296.0,260,316,275.0,3169.65,0.1091,Sunny,0,3216.92,Summer,30549.850000000006,3042056.1300000004,99.00573486483938,1024201.9933333335,610.9970000000002,3041445.1330000004,98.98584956213618,0.3333333333333333,0.6666666666666666,10712.72,0.9454545454545454,35.238095238095234,2024,5,2,16972.13888888889,316.0,74.9903150686347,75.6339310889786
2024-06-01,North,Electronics,946972.76,122,6657.94,9819.135,0.15685,2,0,2,1,1,231.0,266,361,314.0,9841.73,0.1826,Rainy,0,10273.57,Summer,13315.88,933656.88,98.59384762028424,473486.38,266.31759999999997,933390.5624,98.56572457268993,0.5,0.5,-454.4349999999995,0.8471337579617835,56.80327868852459,2024,6,2,11096.566666666666,361.0,-69.18014329972762,-69.31095181456296
2024-07-01,North,Electronics,1441903.67,243,5352.763333333333,7424.0233333333335,0.1527,3,0,3,3,0,297.0,303,425,370.0,12597.59,0.072,Windy,0,13331.17,Autumn,16058.29,1425845.38,98.88631325836073,480634.55666666664,321.16580000000005,1425524.2141999998,98.86403952352794,0.0,1.0,-5907.1466666666665,0.8189189189189189,36.66666666666667,2024,7,3,8921.272222222222,425.0,52.26453504322552,52.7253725958607
2024-08-01,North,Electronics,1603431.14,164,8403.310000000001,11413.715,0.12204999999999999,2,0,2,0,2,345.0,207,256,223.0,12832.59,0.0879,Cloudy,1,11929.2,Autumn,16806.620000000003,1586624.5199999998,98.95183400267503,801715.57,336.1324000000001,1586288.3875999998,98.93087068272854,1.0,0.0,-515.4850000000006,0.9282511210762332,63.109756097560975,2024,8,3,14005.51666666667,256.0,11.202375953450483,11.277547711823367
2024-09-01,North,Electronics,568292.3,159,3107.05,4226.345,0.1647,2,0,2,2,0,243.0,196,289,252.0,20755.15,0.1519,Rainy,0,22806.41,Autumn,6214.1,562078.2000000001,98.90653102285567,284146.15,124.28200000000001,561953.9180000001,98.88466164331278,0.0,1.0,-18580.065,0.7777777777777778,45.84905660377358,2024,9,3,5178.416666666667,290.0,-64.5577358563711,-64.57429037539528
2024-10-01,North,Electronics,1850448.46,127,12530.935,18521.635000000002,0.1749,2,0,2,0,2,266.0,277,395,344.0,6679.59,0.1006,Rainy,1,6065.2,Winter,25061.87,1825386.5899999999,98.64563263761477,925224.23,501.2374,1824885.3525999999,98.61854529036707,1.0,0.0,12456.435000000001,0.8052325581395349,62.83464566929134,2024,10,4,20884.891666666666,396.0,225.61561365515595,224.739323661055
2024-11-01,North,Electronics,6826091.02,421,12789.55,18453.6125,0.117975,4,3,1,2,2,198.0,330,410,357.0,19577.74,0.1274,Windy,1,18040.95,Winter,51158.2,6774932.819999999,99.25054910855847,1706522.755,1023.164,6773909.6559999995,99.23556009072965,0.5,0.5,412.66249999999854,0.9243697478991597,14.109263657957245,2024,11,4,21315.916666666668,411.0,268.88847041975976,271.1964505796976
2024-12-01,North,Electronics,4217824.96,407,7725.54,11328.836666666664,0.0722,3,1,2,2,1,268.0,317,469,408.0,5184.88,0.1449,Windy,1,4989.73,Winter,23176.62,4194648.34,99.45050778019959,1405941.6533333333,463.5324,4194184.8076,99.43951793580358,0.3333333333333333,0.6666666666666666,6339.106666666665,0.7769607843137255,19.754299754299755,2024,12,4,12875.9,469.0,-38.21024437497172,-38.08324851387713
2022-01-01,North,Food,37991.630000000005,162,153.9,259.26,0.0519,2,2,0,0,2,287.0,198,301,262.0,309.45,0.1024,Sunny,1,302.75,Spring,307.8,37683.83,99.1898215475356,18995.815000000002,6.156000000000001,37677.674,99.17361797848629,1.0,0.0,-43.49000000000001,0.7557251908396947,53.148148148148145,2022,1,1,256.5,301.0,,
2022-02-01,North,Food,52757.96,169,241.365,395.95,0.12925,2,1,1,0,2,250.0,280,312,272.0,120.97,0.0756,Sunny,0,107.98,Spring,482.73,52275.229999999996,99.08501011032268,26378.98,9.6546,52265.575399999994,99.06671031252914,1.0,0.0,287.96999999999997,1.0,44.378698224852066,2022,2,1,402.27500000000003,313.0,38.86732419746137,38.7176273142551
2022-03-01,North,Food,122981.78,284,306.305,501.51,0.098625,4,0,4,1,3,234.0,297,353,307.0,122.17,0.129,Sunny,0,111.69,Spring,1225.22,121756.56,99.00373860258,30745.445,24.5044,121732.05559999999,98.9838133746316,0.75,0.25,389.82,0.9674267100977199,24.718309859154928,2022,3,1,510.5083333333334,353.0,133.10563941441256,132.91058152207773
2022-04-01,North,Food,13541.78,112,84.32499999999999,127.285,0.10285,2,2,0,1,1,223.0,185,229,200.0,580.25,0.0973,Sunny,0,521.71,Summer,168.64999999999998,13373.130000000001,98.75459503846614,6770.89,3.3729999999999998,13369.757000000001,98.72968693923548,0.5,0.5,-394.42500000000007,0.925,59.732142857142854,2022,4,2,140.54166666666666,230.0,-88.98879167304294,-89.01706133680042
2022-05-01,North,Food,71276.14,140,362.65,589.775,0.106,2,0,2,0,2,247.0,198,281,245.0,261.76,0.1453,Rainy,0,266.57,Summer,725.3,70550.84,98.98240841886219,35638.07,14.506,70536.334,98.96205658723943,1.0,0.0,323.205,0.8081632653061225,52.92857142857142,2022,5,2,604.4166666666666,282.0,426.34247491836373,427.5812716715794
2022-06-01,North,Food,99872.95000000001,180,377.77,584.625,0.05065,2,1,1,0,2,311.0,260,395,344.0,135.87,0.1109,Windy,0,124.3,Summer,755.54,99117.41000000002,99.24349886530838,49936.475000000006,15.1108,99102.29920000002,99.22836884261456,1.0,0.0,460.325,0.7558139534883721,51.833333333333336,2022,6,2,629.6166666666667,396.0,40.121154147797576,40.49822776443133
2022-07-01,North,Food,164638.81,348,314.72249999999997,538.2825,0.11127500000000001,4,1,3,1,3,305.0,365,401,349.0,633.37,0.0604,Windy,0,647.31,Autumn,1258.8899999999999,163379.91999999998,99.23536254908547,41159.7025,25.177799999999998,163354.74219999998,99.22006980006718,0.75,0.25,-109.02749999999992,1.0,26.29310344827586,2022,7,3,524.5375,401.0,64.84824970124541,64.83446248843433
2022-08-01,North,Food,25742.809999999998,189,86.6,137.62,0.03605,2,0,2,0,2,321.0,254,340,296.0,778.32,0.1416,Cloudy,1,857.66,Autumn,173.2,25569.609999999997,99.32719077676447,12871.404999999999,3.464,25566.145999999997,99.31373459229975,1.0,0.0,-720.04,0.8581081081081081,50.952380952380956,2022,8,3,144.33333333333334,340.0,-84.36406944389357,-84.34930896055738
2022-09-01,North,Food,108050.85,317,233.955,370.56,0.0993,4,2,2,1,3,280.0,230,347,302.0,143.33,0.0668,Sunny,0,150.38,Autumn,935.82,107115.03,99.13390778508452,27012.7125,18.7164,107096.3136,99.11658594078621,0.75,0.25,220.18,0.7615894039735099,26.498422712933756,2022,9,3,389.925,347.0,319.7321504528838,318.89893611653474
2022-10-01,North,Food,46727.75,149,210.09,335.97,0.0558,2,0,2,0,2,201.0,254,387,337.0,370.58,0.0494,Sunny,1,362.08,Winter,420.18,46307.57,99.10079128569213,23363.875,8.4036,46299.1664,99.08280711140597,1.0,0.0,-26.109999999999957,0.7537091988130564,40.46979865771812,2022,10,4,350.15000000000003,388.0,-56.75392650775075,-56.76866472460915
2022-11-01,North,Food,122087.2,290,261.22249999999997,440.3475,0.10045,4,1,3,1,3,329.0,306,340,296.0,683.75,0.0724,Cloudy,1,697.49,Winter,1044.8899999999999,121042.31,99.1441445131021,30521.8,20.897799999999997,121021.41219999999,99.12702740336414,0.75,0.25,-257.1425,1.0,34.03448275862069,2022,11,4,435.3708333333333,340.0,161.27344030046388,161.39004567477483
2022-12-01,North,Food,80483.29000000001,176,289.255,486.92,0.05605,2,2,0,1,1,290.0,406,450,392.0,490.27,0.1289,Cloudy,1,451.16,Winter,578.51,79904.78000000001,99.28120483146253,40241.645000000004,11.5702,79893.20980000001,99.26682892809178,0.5,0.5,35.75999999999999,1.0,49.43181818181819,2022,12,4,482.0916666666667,451.0,-34.07720874915633,-33.984236055708486
2023-01-01,North,Food,49245.25,133,269.195,422.44,0.12885,2,2,0,1,1,249.0,210,308,268.0,570.95,0.1449,Cloudy,1,576.58,Spring,538.39,48706.86,98.90671689147685,24622.625,10.7678,48696.0922,98.88485122930638,0.5,0.5,-154.14000000000004,0.7835820895522388,56.16541353383458,2023,1,1,448.65833333333336,308.0,-38.813075360115135,-39.048521993417275
2023-02-01,North,Food,66225.81999999999,137,311.755,494.91499999999996,0.08655,2,0,2,2,0,250.0,316,402,350.0,684.81,0.062,Cloudy,0,698.25,Spring,623.51,65602.31,99.05850920381205,33112.909999999996,12.4702,65589.8398,99.0396793878883,0.0,1.0,-203.33500000000004,0.9028571428571428,54.74452554744526,2023,2,1,519.5916666666667,402.0,34.4816403612531,34.692203905429594
2023-03-01,North,Food,111105.68,306,222.6325,362.2375,0.037975,4,3,1,1,3,298.0,297,394,343.0,560.23,0.0837,Cloudy,0,524.42,Spring,890.53,110215.15,99.19848382188921,27776.42,17.8106,110197.3394,99.182453498327,0.75,0.25,-162.18249999999995,0.8658892128279884,29.215686274509807,2023,3,1,371.0541666666667,394.0,67.76791891742526,68.0097706230409
2023-04-01,North,Food,119890.16,195,403.78,656.825,0.0681,2,2,0,0,2,193.0,218,317,276.0,580.86,0.0526,Windy,0,527.66,Summer,807.56,119082.6,99.32641678015945,59945.08,16.1512,119066.44880000001,99.31294511576264,1.0,0.0,129.16500000000008,0.7898550724637681,29.692307692307693,2023,4,2,672.9666666666667,317.0,7.90641846573461,8.048387963167114
2023-05-01,North,Food,92394.91,257,248.25333333333333,379.89000000000004,0.09076666666666666,3,1,2,0,3,204.0,339,451,393.0,220.02,0.0558,Cloudy,0,233.22,Summer,744.76,91650.15000000001,99.19393828079924,30798.303333333333,14.8952,91635.25480000001,99.17781704641523,1.0,0.0,146.67000000000004,0.8625954198473282,23.813229571984436,2023,5,2,413.7555555555556,452.0,-22.933700313687133,-23.0385589529735
2023-06-01,North,Food,154088.53,400,266.9175,414.4,0.09315,4,2,2,0,4,269.0,220,319,278.0,323.75,0.1319,Sunny,0,300.17,Summer,1067.67,153020.86,99.30710611620475,38522.1325,21.3534,152999.5066,99.29324823852885,1.0,0.0,114.22999999999996,0.7913669064748201,20.175,2023,6,2,444.86250000000007,320.0,66.77166523567153,66.96576763379063
2023-07-01,North,Food,77354.74,246,230.45000000000002,356.20000000000005,0.09436666666666667,3,0,3,0,3,313.0,235,335,292.0,523.45,0.1256,Rainy,0,559.84,Autumn,691.35,76663.39,99.10626032742142,25784.913333333334,13.827,76649.563,99.08838553396984,1.0,0.0,-203.64,0.8047945205479452,38.170731707317074,2023,7,3,384.08333333333337,336.0,-49.798508688479274,-49.90208484763833
2023-08-01,North,Food,128693.26,202,399.56333333333333,651.48,0.03526666666666667,3,2,1,1,2,245.0,198,248,216.0,673.43,0.0687,Cloudy,1,716.45,Autumn,1198.69,127494.56999999999,99.06856815966897,42897.753333333334,23.9738,127470.59619999999,99.04993952286235,0.6666666666666666,0.3333333333333333,-64.97000000000003,0.9166666666666666,36.386138613861384,2023,8,3,665.9388888888889,248.0,66.3676459904073,66.30309581804138
2023-09-01,North,Food,83424.63,235,224.47333333333333,358.7166666666667,0.057333333333333326,3,2,1,2,1,316.0,158,234,204.0,238.23,0.1376,Rainy,0,246.81,Autumn,673.42,82751.21,99.19278035755148,27808.210000000003,13.468399999999999,82737.74160000001,99.17663596470251,0.3333333333333333,0.6666666666666666,111.9066666666667,0.7745098039215687,40.340425531914896,2023,9,3,374.1222222222222,235.0,-35.17560282488764,-35.092684849308
