Product_ID,Sale_Date,Region,Product_Category,Quantity_Sold,Unit_Cost,Unit_Price,Discount,Sales_Amount,Sales_Channel,Customer_Type
P011517,2024-08-15,West,Furniture,49,8444.51,11864.03,0.0666,542596.82,Online,Returning
P011518,2024-08-15,West,Furniture,84,9531.3,13361.64,0.1503,953636.35,Retail,Returning
P011519,2024-09-15,East,Clothing,68,538.09,967.4,0.2875,46871.11,Retail,Returning
P011520,2024-09-15,East,Clothing,100,1225.36,2276.79,0.1728,188335.52,Retail,Returning
P011521,2024-09-15,East,Clothing,74,1489.91,2571.37,0.2631,140223.64,Online,Returning
P011522,2024-09-15,East,Electronics,113,3101.47,4448.85,0.0312,487058.89,Retail,Returning
P011523,2024-09-15,East,Electronics,91,13301.59,18560.07,0.0871,1541831.83,Online,Returning
P011524,2024-09-15,East,Food,67,284.72,495.03,0.1248,29028.22,Retail,New
P011525,2024-09-15,East,Food,83,178.73,286.93,0.0542,22523.22,Online,Returning
P011526,2024-09-15,East,Furniture,113,6711.19,10232.52,0.2057,918414.48,Retail,Returning
P011527,2024-09-15,East,Furniture,129,11626.09,17001.29,0.1928,1770265.63,Retail,New
P011528,2024-09-15,North,Clothing,90,520.85,899.26,0.2651,59477.03,Online,Returning
P011529,2024-09-15,North,Clothing,89,1115.78,2141.33,0.0625,178671.48,Online,Returning
P011530,2024-09-15,North,Clothing,92,478.55,871.44,0.3252,54100.08,Online,New
P011531,2024-09-15,North,Clothing,70,336.51,584.9,0.3225,27740.46,Online,Returning
P011532,2024-09-15,North,Electronics,87,3947.9,5266.13,0.1911,370585.7,Online,Returning
P011533,2024-09-15,North,Electronics,72,2266.2,3186.56,0.1383,197706.6,Online,Returning
P011534,2024-09-15,North,Food,66,499.78,853.26,0.1361,48647.67,Retail,Returning
P011535,2024-09-15,North,Food,71,443.53,745.01,0.142,45383.96,Online,New
P011536,2024-09-15,North,Food,57,347.6,532.73,0.053,28757.73,Retail,Returning
P011537,2024-09-15,North,Furniture,77,11245.11,17535.42,0.1207,1187230.54,Retail,Returning
P011538,2024-09-15,North,Furniture,101,4843.93,7843.3,0.2103,625562.13,Retail,New
P011539,2024-09-15,North,Furniture,101,5305.53,8614.36,0.1699,722190.73,Online,New
P011540,2024-09-15,North,Furniture,91,5036.32,7912.2,0.2163,564257.63,Retail,Returning
P011541,2024-09-15,South,Clothing,84,1296.21,2543.45,0.2403,162315.23,Retail,Returning
P011542,2024-09-15,South,Clothing,55,674.4,1313.42,0.3111,49763.44,Online,New
P011543,2024-09-15,South,Clothing,93,1278.99,2279.33,0.1475,180702.35,Retail,Returning
P011544,2024-09-15,South,Electronics,63,13149.53,19872.91,0.1909,1012937.49,Online,New
P011545,2024-09-15,South,Electronics,76,4290.0,6134.85,0.111,414482.83,Retail,New
P011546,2024-09-15,South,Food,95,215.83,314.53,0.1192,26318.77,Retail,New
P011547,2024-09-15,South,Food,108,331.07,520.9,0.0928,51034.93,Retail,Returning
P011548,2024-09-15,South,Furniture,105,3358.95,4715.44,0.2319,380321.9,Retail,New
P011549,2024-09-15,South,Furniture,112,11841.15,19740.72,0.229,1704603.37,Retail,New
P011550,2024-09-15,South,Furniture,95,10883.31,16165.75,0.1625,1286122.2,Retail,Returning
P011551,2024-09-15,West,Clothing,64,439.92,770.92,0.0576,46495.49,Retail,Returning
P011552,2024-09-15,West,Clothing,55,1361.85,2549.16,0.1897,113602.69,Retail,New
P011553,2024-09-15,West,Clothing,72,1285.44,2505.72,0.2111,142331.24,Retail,New
P011554,2024-09-15,West,Clothing,79,1030.24,1929.65,0.1858,124113.75,Retail,Returning
P011555,2024-09-15,West,Electronics,66,14172.46,21061.17,0.1381,1198141.59,Online,Returning
P011556,2024-09-15,West,Electronics,92,5563.77,7326.06,0.1052,603115.82,Retail,Returning
P011557,2024-09-15,West,Electronics,103,2416.83,3459.56,0.1517,302260.9,Retail,Returning
P011558,2024-09-15,West,Electronics,87,4951.02,6545.03,0.0574,536710.06,Retail,Returning
P011559,2024-09-15,West,Food,66,169.47,260.45,0.0549,16245.5,Retail,Returning
P011560,2024-09-15,West,Food,40,269.95,423.97,0.0475,16153.94,Retail,Returning
P011561,2024-09-15,West,Food,68,334.99,531.96,0.0923,32835.2,Online,New
P011562,2024-09-15,West,Furniture,74,2489.55,3605.43,0.0705,247990.59,Retail,New
P011563,2024-09-15,West,Furniture,89,4118.45,6882.36,0.1937,493879.29,Online,Returning
P011564,2024-10-15,East,Clothing,68,1316.14,2416.78,0.2545,122508.19,Online,New
P011565,2024-10-15,East,Clothing,112,443.07,821.31,0.2201,71736.37,Retail,New
P011566,2024-10-15,East,Clothing,98,863.16,1685.64,0.1693,137229.4,Retail,Returning
P011567,2024-10-15,East,Electronics,105,12986.06,18108.69,0.0602,1787016.8,Retail,Returning
P011568,2024-10-15,East,Electronics,82,8369.11,11807.62,0.0738,896767.88,Online,Returning
P011569,2024-10-15,East,Food,58,327.25,520.91,0.0709,28070.25,Retail,New
P011570,2024-10-15,East,Food,106,238.3,369.43,0.0848,35840.29,Online,Returning
P011571,2024-10-15,East,Furniture,54,5956.16,9897.44,0.1584,449788.35,Retail,Returning
P011572,2024-10-15,East,Furniture,72,6116.39,9378.55,0.1322,585997.55,Retail,New
P011573,2024-10-15,East,Furniture,100,3049.0,4344.61,0.0527,411571.97,Retail,New
P011574,2024-10-15,North,Clothing,82,661.47,1076.01,0.3166,60298.67,Online,New
P011575,2024-10-15,North,Clothing,80,925.52,1556.69,0.1416,106897.07,Retail,New
P011576,2024-10-15,North,Electronics,95,11397.71,16418.15,0.1538,1319807.6,Retail,Returning
P011577,2024-10-15,North,Electronics,32,13664.16,20625.12,0.196,530640.86,Retail,Returning
P011578,2024-10-15,North,Food,83,367.42,563.37,0.0568,44104.45,Retail,Returning
P011579,2024-10-15,North,Food,70,262.84,435.02,0.0989,27438.72,Retail,Returning
P011580,2024-10-15,North,Furniture,88,4971.31,8261.11,0.1448,621746.52,Retail,New
P011581,2024-10-15,North,Furniture,103,10229.87,15141.42,0.1592,1311252.1,Online,Returning
P011582,2024-10-15,South,Clothing,85,620.04,1220.32,0.098,93559.47,Online,Returning
P011583,2024-10-15,South,Clothing,73,901.68,1744.22,0.0752,117752.8,Retail,Returning
P011584,2024-10-15,South,Clothing,75,1102.9,2160.84,0.2969,113942.16,Retail,New
P011585,2024-10-15,South,Clothing,66,841.6,1479.8,0.1797,80116.1,Retail,New
P011586,2024-10-15,South,Electronics,111,2535.83,3610.0,0.0383,385380.49,Retail,Returning
P011587,2024-10-15,South,Electronics,98,7926.26,11649.01,0.1434,977866.84,Retail,Returning
P011588,2024-10-15,South,Electronics,94,4132.4,6312.43,0.1435,508206.6,Retail,Returning
P011589,2024-10-15,South,Electronics,85,6602.26,9836.4,0.163,699788.14,Retail,New
P011590,2024-10-15,South,Food,97,430.53,745.51,0.1267,63153.29,Retail,New
P011591,2024-10-15,South,Food,69,458.72,705.98,0.1469,41555.1,Online,Returning
P011592,2024-10-15,South,Food,61,74.1,123.51,0.0892,6862.49,Retail,New
P011593,2024-10-15,South,Furniture,90,9905.41,14597.38,0.1345,1137068.17,Retail,Returning
P011594,2024-10-15,South,Furniture,65,2126.07,3501.34,0.1101,202521.12,Retail,Returning
P011595,2024-10-15,South,Furniture,98,5002.96,7037.96,0.0794,634962.06,Retail,Returning
P011596,2024-10-15,West,Clothing,71,1330.58,2216.15,0.2197,122778.62,Retail,Returning
P011597,2024-10-15,West,Clothing,53,885.71,1730.57,0.2063,72798.38,Retail,Returning
P011598,2024-10-15,West,Clothing,53,1127.08,1869.23,0.2963,69711.71,Retail,Returning
P011599,2024-10-15,West,Clothing,63,420.44,777.04,0.314,33580.29,Retail,Returning
P011600,2024-10-15,West,Electronics,98,2027.83,2770.97,0.1692,225620.63,Retail,Returning
P011601,2024-10-15,West,Electronics,54,13758.16,19273.86,0.109,927328.74,Retail,Returning
P011602,2024-10-15,West,Food,60,73.86,112.1,0.1234,5896.17,Retail,New
P011603,2024-10-15,West,Food,100,421.35,625.98,0.0602,58827.31,Retail,New
P011604,2024-10-15,West,Food,57,273.71,465.04,0.0812,24355.47,Retail,Returning
P011605,2024-10-15,West,Furniture,54,11677.12,18492.96,0.1299,868918.59,Retail,Returning
P011606,2024-10-15,West,Furniture,82,10086.85,15846.76,0.0584,1223554.89,Retail,Returning
P011607,2024-11-15,East,Clothing,111,646.4,1265.44,0.2977,98647.61,Retail,New
P011608,2024-11-15,East,Clothing,146,801.92,1460.57,0.1062,190591.84,Retail,Returning
P011609,2024-11-15,East,Electronics,106,6499.44,9548.22,0.174,836027.7,Online,New
P011610,2024-11-15,East,Electronics,112,13562.81,20884.31,0.144,2002314.08,Retail,New
P011611,2024-11-15,East,Electronics,145,12695.75,19306.38,0.136,2418747.13,Online,New
P011612,2024-11-15,East,Food,99,372.24,582.99,0.108,51481.63,Retail,Returning
P011613,2024-11-15,East,Food,96,425.74,736.07,0.1259,61767.88,Retail,New
P011614,2024-11-15,East,Food,147,216.64,313.37,0.0881,42006.2,Retail,Returning
P011615,2024-11-15,East,Furniture,89,8808.36,14860.28,0.0858,1209057.01,Online,New
P011616,2024-11-15,East,Furniture,63,6078.44,9653.63,0.2181,475528.19,Retail,Returning
P011617,2024-11-15,East,Furniture,88,4930.78,7640.77,0.2417,509862.86,Retail,Returning
P011618,2024-11-15,North,Clothing,101,1223.38,2089.69,0.0648,197374.79,Retail,New
P011619,2024-11-15,North,Clothing,107,310.81,529.85,0.0913,51517.13,Retail,New
P011620,2024-11-15,North,Clothing,114,934.36,1712.15,0.1394,167974.12,Retail,Returning
P011621,2024-11-15,North,Clothing,89,915.46,1718.03,0.1321,132713.8,Online,Returning
P011622,2024-11-15,North,Electronics,115,11080.25,16381.84,0.0861,1721671.05,Retail,New
P011623,2024-11-15,North,Electronics,78,14236.36,20326.0,0.1987,1270464.75,Online,New
P011624,2024-11-15,North,Electronics,116,12746.34,19146.69,0.1057,1986192.08,Online,Returning
P011625,2024-11-15,North,Electronics,112,13095.25,17959.92,0.0814,1847763.14,Retail,New
P011626,2024-11-15,North,Food,87,90.64,146.85,0.0823,11724.54,Retail,Returning
P011627,2024-11-15,North,Food,70,457.42,718.62,0.1439,43064.62,Retail,New
P011628,2024-11-15,North,Furniture,73,5510.83,8616.25,0.1436,538665.98,Online,Returning
P011629,2024-11-15,North,Furniture,55,8955.31,12548.24,0.164,576970.59,Retail,New
P011630,2024-11-15,South,Clothing,121,409.21,696.96,0.064,78937.38,Retail,Returning
P011631,2024-11-15,South,Clothing,116,1008.36,1862.24,0.3036,150430.63,Online,Returning
P011632,2024-11-15,South,Clothing,104,1387.14,2697.09,0.3429,184301.95,Retail,Returning
P011633,2024-11-15,South,Clothing,127,964.6,1746.63,0.1465,189319.91,Online,Returning
P011634,2024-11-15,South,Electronics,94,3813.85,5634.94,0.1364,457438.79,Retail,Returning
P011635,2024-11-15,South,Electronics,109,9120.62,13048.68,0.0455,1357617.81,Retail,New
P011636,2024-11-15,South,Electronics,97,4708.99,6805.26,0.1849,538047.29,Retail,Returning
P011637,2024-11-15,South,Electronics,111,11728.14,17630.36,0.1212,1719756.92,Retail,New
P011638,2024-11-15,South,Food,92,317.35,538.34,0.0716,45978.95,Online,New
P011639,2024-11-15,South,Food,103,307.86,445.66,0.0716,42616.82,Retail,Returning
P011640,2024-11-15,South,Furniture,63,3687.43,5743.74,0.161,303591.02,Retail,Returning
P011641,2024-11-15,South,Furniture,86,11574.12,17738.76,0.201,1218872.16,Retail,New
P011642,2024-11-15,South,Furniture,82,7504.63,12549.5,0.145,879804.72,Retail,Returning
P011643,2024-11-15,West,Clothing,96,896.07,1645.19,0.1042,141473.59,Retail,New
P011644,2024-11-15,West,Clothing,95,1176.76,2259.05,0.2644,157857.41,Retail,Returning
P011645,2024-11-15,West,Clothing,119,1081.79,1853.38,0.0709,204908.65,Retail,Returning
P011646,2024-11-15,West,Clothing,104,607.69,1143.65,0.0721,110368.68,Retail,Returning
P011647,2024-11-15,West,Electronics,88,14359.27,20496.17,0.0325,1744993.86,Online,New
P011648,2024-11-15,West,Electronics,109,14020.24,18073.82,0.0959,1781098.76,Online,Returning
P011649,2024-11-15,West,Electronics,94,2502.02,3242.41,0.0682,284003.24,Retail,Returning
P011650,2024-11-15,West,Electronics,98,2928.87,3716.99,0.1566,307230.65,Online,Returning
P011651,2024-11-15,West,Food,77,292.14,482.58,0.0351,35854.18,Retail,New
P011652,2024-11-15,West,Food,90,473.08,796.6,0.1464,61196.12,Online,Returning
P011653,2024-11-15,West,Food,62,449.52,747.1,0.0713,43017.51,Retail,Returning
P011654,2024-11-15,West,Furniture,48,11799.52,18482.5,0.055,838363.5,Retail,Returning
P011655,2024-11-15,West,Furniture,69,6561.98,10747.21,0.079,682957.72,Retail,Returning
P011656,2024-11-15,West,Furniture,68,7918.83,11155.96,0.2004,606561.91,Online,Returning
P011657,2024-11-15,West,Furniture,55,3334.35,5184.26,0.1023,255965.24,Retail,New
P011658,2024-12-15,East,Clothing,131,641.85,1213.66,0.0592,149580.12,Online,New
P011659,2024-12-15,East,Clothing,104,1421.44,2802.61,0.2719,212212.73,Online,New
P011660,2024-12-15,East,Electronics,130,9638.3,13098.39,0.112,1512049.96,Retail,Returning
P011661,2024-12-15,East,Electronics,177,4629.55,6110.55,0.031,1048053.49,Online,Returning
P011662,2024-12-15,East,Food,84,249.13,398.12,0.0606,31415.95,Retail,Returning
P011663,2024-12-15,East,Food,111,334.67,506.79,0.1367,48565.78,Retail,Returning
P011664,2024-12-15,East,Furniture,71,5058.83,8341.98,0.0761,547184.42,Retail,New
P011665,2024-12-15,East,Furniture,63,9518.29,13564.09,0.1202,751785.24,Retail,New
P011666,2024-12-15,North,Clothing,106,1014.24,1883.28,0.0692,185818.75,Retail,Returning
P011667,2024-12-15,North,Clothing,101,685.49,1198.44,0.1268,105688.68,Online,Returning
P011668,2024-12-15,North,Clothing,127,1062.55,1780.96,0.2667,165865.3,Online,Returning
P011669,2024-12-15,North,Electronics,140,12616.07,18210.64,0.1162,2253175.84,Online,New
P011670,2024-12-15,North,Electronics,142,3383.82,5181.94,0.0639,688785.58,Online,Returning
P011671,2024-12-15,North,Electronics,125,7176.73,10593.93,0.0365,1275863.54,Retail,Returning
P011672,2024-12-15,North,Food,112,181.21,268.41,0.1312,26118.19,Retail,New
P011673,2024-12-15,North,Food,101,275.44,429.68,0.1014,38998.58,Retail,New
P011674,2024-12-15,North,Furniture,36,2598.7,4240.26,0.1522,129422.37,Retail,New
P011675,2024-12-15,North,Furniture,88,8565.64,13097.36,0.2134,906663.44,Online,New
P011676,2024-12-15,North,Furniture,55,8280.48,13722.91,0.1444,645742.82,Retail,Returning
P011677,2024-12-15,North,Furniture,80,11600.94,16476.14,0.1372,1137291.4,Retail,Returning
P011678,2024-12-15,South,Clothing,119,1133.45,1858.83,0.1354,191258.49,Retail,New
P011679,2024-12-15,South,Clothing,141,379.4,644.13,0.0884,82797.09,Retail,Returning
P011680,2024-12-15,South,Clothing,104,1006.51,1916.75,0.2469,150130.24,Retail,Returning
P011681,2024-12-15,South,Clothing,152,1310.6,2231.69,0.0517,321673.64,Retail,New
P011682,2024-12-15,South,Electronics,126,5300.87,7599.27,0.1211,841597.84,Retail,Returning
P011683,2024-12-15,South,Electronics,166,2130.96,2972.02,0.1005,443794.02,Online,Returning
P011684,2024-12-15,South,Electronics,109,12465.15,16509.14,0.0735,1667203.22,Retail,New
P011685,2024-12-15,South,Electronics,160,9688.59,14536.05,0.1117,2065919.75,Online,New
P011686,2024-12-15,South,Food,103,189.97,293.01,0.0641,28244.31,Retail,New
P011687,2024-12-15,South,Food,111,499.85,747.22,0.1203,72963.85,Online,New
P011688,2024-12-15,South,Furniture,93,11431.23,19227.09,0.0825,1640544.59,Retail,Returning
P011689,2024-12-15,South,Furniture,70,9313.8,15582.77,0.2352,834204.56,Retail,New
P011690,2024-12-15,South,Furniture,70,11084.81,15781.35,0.1943,890010.99,Retail,New
P011691,2024-12-15,South,Furniture,60,11188.16,15616.73,0.2288,722653.23,Retail,New
P011692,2024-12-15,West,Clothing,103,983.2,1837.94,0.2277,146210.57,Online,New
P011693,2024-12-15,West,Clothing,120,345.34,564.8,0.311,46696.35,Retail,Returning
P011694,2024-12-15,West,Clothing,102,1037.57,1998.07,0.1941,164249.08,Retail,Returning
P011695,2024-12-15,West,Electronics,128,13579.69,19346.57,0.186,2015812.52,Retail,Returning
P011696,2024-12-15,West,Electronics,120,4890.59,6908.15,0.0539,784297.05,Retail,New
P011697,2024-12-15,West,Electronics,127,5128.75,7721.86,0.0972,885361.42,Retail,Returning
P011698,2024-12-15,West,Electronics,117,8783.7,11543.31,0.1816,1105242.93,Online,Returning
P011699,2024-12-15,West,Food,87,304.91,453.65,0.081,36270.69,Retail,New
P011700,2024-12-15,West,Food,106,172.81,248.99,0.074,24438.35,Retail,Returning
P011701,2024-12-15,West,Furniture,74,11668.53,19486.7,0.1018,1295153.73,Online,Returning
P011702,2024-12-15,West,Furniture,55,6341.99,9458.83,0.1481,443203.69,Retail,Returning
P011703,2024-12-15,West,Furniture,72,7163.16,11915.27,0.0764,792331.56,Retail,Returning
P011704,2024-12-15,West,Furniture,60,5934.07,8742.63,0.1245,459273.22,Online,Returning
